filename,wwr,dominant_material,status,pct_acm,pct_brick,pct_dec_stone,pct_fibercement,pct_metal,pct_stucco,pct_vinyl
1513 EARL ST.jpg,0.2029999941587448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1500-02 E PALMER ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559 E MONTGOMERY AVE.jpg,0.21400000154972076,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1128 E MONTGOMERY AVE.jpg,0.11100000143051147,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2033 FRANKFORD AVE.jpg,0.22699999809265137,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1571 E MONTGOMERY AVE.jpg,0.0,metal,success,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1517 EARL ST.jpg,0.16099999845027924,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
609 E GIRARD AVE.jpg,0.12099999934434891,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1553 E MONTGOMERY AVE.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1555 E MONTGOMERY AVE.jpg,0.05900000035762787,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1100 E MONTGOMERY AVE.jpg,0.041999999433755875,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1727 BLAIR ST.jpg,0.10599999874830246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
540 E GIRARD AVE.jpg,0.27000001072883606,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1112 E MONTGOMERY AVE.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585 E HEWSON ST.jpg,0.125,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1404 E SUSQUEHANNA AVE.jpg,0.3179999887943268,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1122 E MONTGOMERY AVE.jpg,0.16300000250339508,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1356 E BERKS ST.jpg,0.06199999898672104,stucco,success,0.0,49.20000076293945,0.0,0.0,0.0,50.79999923706055,0.0
1129 E SUSQUEHANNA AVE.jpg,0.14100000262260437,stucco,success,0.0,11.699999809265137,0.0,0.0,0.0,88.30000305175781,0.0
1414 E SUSQUEHANNA AVE.jpg,0.12099999934434891,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
538 E GIRARD AVE.jpg,0.19699999690055847,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1102 E MONTGOMERY AVE.jpg,0.15199999511241913,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1574 E HEWSON ST.jpg,0.15299999713897705,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1108 E MONTGOMERY AVE.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731 BLAIR ST.jpg,0.164000004529953,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1567 E MONTGOMERY AVE.jpg,0.3319999873638153,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1303 MARLBOROUGH ST.jpg,0.0,fibercement,success,0.0,0.0,0.0,50.099998474121094,0.0,0.0,49.900001525878906
525 E WILDEY ST.jpg,0.19699999690055847,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1545 E MONTGOMERY AVE.jpg,0.125,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1332-34 E BERKS ST.jpg,0.1979999989271164,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1219 E BERKS ST.jpg,0.23800000548362732,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1306 E BERKS ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
626 BELGRADE ST.jpg,0.17000000178813934,brick,success,0.0,86.0999984741211,0.0,13.899999618530273,0.0,0.0,0.0
2005 FRANKFORD AVE.jpg,0.5090000033378601,acm,success,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1312 E BERKS ST.jpg,0.15700000524520874,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1109-11 E EYRE ST.jpg,0.12099999934434891,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1406 E SUSQUEHANNA AVE.jpg,0.1850000023841858,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1116 E MONTGOMERY AVE.jpg,0.11299999803304672,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
623 E GIRARD AVE.jpg,0.2840000092983246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1105 E EYRE ST.jpg,0.13600000739097595,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
604 E FLORA ST.jpg,0.0989999994635582,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1581 E HEWSON ST.jpg,0.1379999965429306,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2031 FRANKFORD AVE.jpg,0.24799999594688416,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
247 E ALLEN ST.jpg,0.17599999904632568,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1330 E BERKS ST.jpg,0.0,metal,success,0.0,0.0,0.0,0.0,100.0,0.0,0.0
1316 E BERKS ST.jpg,0.13699999451637268,stucco,success,0.0,0.0,11.5,0.0,0.0,88.5,0.0
544 E GIRARD AVE.jpg,0.1889999955892563,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
530 E GIRARD AVE.jpg,0.19200000166893005,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1845 MEMPHIS ST.jpg,0.06499999761581421,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
528 E GIRARD AVE.jpg,0.22499999403953552,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1103 E EYRE ST.jpg,0.05900000035762787,dec_stone,success,0.0,0.0,61.5,0.0,0.0,0.0,38.5
1563 E MONTGOMERY AVE.jpg,0.14800000190734863,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1565 E MONTGOMERY AVE.jpg,0.0,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
532 E GIRARD AVE.jpg,0.17000000178813934,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
527 E WILDEY ST.jpg,0.14000000059604645,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
619 E GIRARD AVE.jpg,0.2460000067949295,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
634 BELGRADE ST.jpg,0.22100000083446503,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1110 E MONTGOMERY AVE.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415 E HEWSON ST.jpg,0.16899999976158142,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1419 E HEWSON ST.jpg,0.11999999731779099,brick,success,0.0,77.0,0.0,0.0,0.0,23.0,0.0
1118 E MONTGOMERY AVE.jpg,0.20499999821186066,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1519 EARL ST.jpg,0.12099999934434891,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2506 E DAUPHIN ST.jpg,0.029999999329447746,brick,success,0.0,84.0,0.0,0.0,0.0,16.0,0.0
1516 E PALMER ST.jpg,0.14499999582767487,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
636 BELGRADE ST.jpg,0.5370000004768372,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1127 E SUSQUEHANNA AVE.jpg,0.16599999368190765,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1729 BLAIR ST.jpg,0.10599999874830246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1354 E BERKS ST.jpg,0.10300000011920929,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
720 GAUL ST.jpg,0.33000001311302185,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
611-17 E GIRARD AVE.jpg,0.12999999523162842,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1520 E PALMER ST.jpg,0.11100000143051147,dec_stone,success,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1117 E EYRE ST.jpg,0.16300000250339508,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1326 E BERKS ST.jpg,0.11299999803304672,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2370 E NORRIS ST.jpg,0.03700000047683716,brick,success,0.0,86.0,0.0,0.0,14.0,0.0,0.0
2319 FRANKFORD AVE.jpg,0.1589999943971634,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
531 E WILDEY ST.jpg,0.16599999368190765,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1346 E OXFORD ST.jpg,,,no_materials_found,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725 BLAIR ST.jpg,0.10599999874830246,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1127 E EYRE ST.jpg,0.11800000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
542 E GIRARD AVE.jpg,0.1509999930858612,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1120 E MONTGOMERY AVE.jpg,0.33799999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1522 E PALMER ST.jpg,0.22699999809265137,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
607 E GIRARD AVE.jpg,0.15399999916553497,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
606 E FLORA ST.jpg,0.08500000089406967,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
420-22 SEPVIVA ST.jpg,0.14800000190734863,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2221 GAUL ST.jpg,0.25699999928474426,vinyl,success,0.0,0.0,31.799999237060547,0.0,0.0,0.0,68.19999694824219
1310 E BERKS ST.jpg,0.13199999928474426,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
428 SEPVIVA ST.jpg,0.08399999886751175,stucco,success,0.0,34.5,0.0,0.0,0.0,65.5,0.0
1561 E MONTGOMERY AVE.jpg,0.15399999916553497,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
628 BELGRADE ST.jpg,0.11100000143051147,brick,success,0.0,74.0,0.0,0.0,0.0,26.0,0.0
1114 E MONTGOMERY AVE.jpg,0.11299999803304672,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
718 GAUL ST.jpg,0.3370000123977661,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2029 FRANKFORD AVE.jpg,0.2619999945163727,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1573 E MONTGOMERY AVE.jpg,0.0,metal,success,0.0,0.0,0.0,0.0,100.0,0.0,0.0
624 BELGRADE ST.jpg,0.18000000715255737,brick,success,0.0,68.69999694824219,0.0,31.299999237060547,0.0,0.0,0.0
2043 FRANKFORD AVE.jpg,0.07400000095367432,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1557 E MONTGOMERY AVE.jpg,0.09300000220537186,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1534 E PALMER ST.jpg,0.0,fibercement,success,0.0,0.0,0.0,100.0,0.0,0.0,0.0
601 E GIRARD AVE.jpg,0.08699999749660492,dec_stone,success,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1318 E BERKS ST.jpg,0.1340000033378601,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
624 E FLORA ST.jpg,0.11800000071525574,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
218 RICHMOND ST.jpg,0.0,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
232 RICHMOND ST.jpg,0.1940000057220459,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2516-18 E DAUPHIN ST.jpg,0.05400000140070915,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
628 E FLORA ST.jpg,0.07999999821186066,stucco,success,0.0,40.0,0.0,0.0,0.0,60.0,0.0
2512 E DAUPHIN ST.jpg,0.14800000190734863,brick,success,0.0,64.5999984741211,0.0,0.0,0.0,0.0,35.400001525878906
2510 E DAUPHIN ST.jpg,0.15600000321865082,brick,success,0.0,80.0,20.0,0.0,0.0,0.0,0.0
1700 MEMPHIS ST.jpg,0.14399999380111694,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
634 E FLORA ST.jpg,0.10000000149011612,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2156 E NORRIS ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1111 E OXFORD ST.jpg,0.039000000804662704,stucco,success,0.0,11.199999809265137,0.0,0.0,0.0,88.80000305175781,0.0
822 MERCER ST.jpg,0.1080000028014183,brick,success,0.0,90.80000305175781,0.0,0.0,0.0,9.199999809265137,0.0
621 E GIRARD AVE.jpg,0.2680000066757202,brick,success,0.0,88.0999984741211,11.899999618530273,0.0,0.0,0.0,0.0
1110 E COLUMBIA AVE.jpg,0.16699999570846558,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
411 BELGRADE ST.jpg,0.004999999888241291,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
423-25 BELGRADE ST.jpg,0.12200000137090683,brick,success,0.0,83.19999694824219,0.0,0.0,0.0,16.799999237060547,0.0
2305 FRANKFORD AVE.jpg,0.10400000214576721,brick,success,0.0,72.0,0.0,0.0,0.0,28.0,0.0
2003 MEMPHIS ST.jpg,0.19599999487400055,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
636 E FLORA ST.jpg,0.15299999713897705,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
625 E GIRARD AVE.jpg,0.2750000059604645,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1116 E COLUMBIA AVE.jpg,0.09399999678134918,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1117-19 E SUSQUEHANNA AVE.jpg,0.04899999871850014,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2309 FRANKFORD AVE.jpg,0.13699999451637268,brick,success,0.0,50.599998474121094,0.0,0.0,0.0,49.400001525878906,0.0
1714 MEMPHIS ST.jpg,0.257999986410141,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
627 BELGRADE ST.jpg,0.1469999998807907,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2348 E SUSQUEHANNA AVE.jpg,0.15800000727176666,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
639 BELGRADE ST.jpg,0.23600000143051147,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1407-11 ORANGE ST.jpg,0.14300000667572021,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
616 GAUL ST.jpg,0.26899999380111694,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
239 E ALLEN ST.jpg,0.10700000077486038,brick,success,0.0,79.0,0.0,21.0,0.0,0.0,0.0
605 E GIRARD AVE.jpg,0.22599999606609344,fibercement,success,0.0,21.600000381469727,0.0,49.29999923706055,0.0,0.0,29.100000381469727
2225 GAUL ST.jpg,0.1720000058412552,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
619 MILLER ST.jpg,0.14900000393390656,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
631 BELGRADE ST.jpg,0.0949999988079071,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2152 E YORK ST.jpg,0.0,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
609 BELGRADE ST.jpg,0.12099999934434891,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1130 E COLUMBIA AVE.jpg,0.15299999713897705,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2303 FRANKFORD AVE.jpg,0.20999999344348907,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2146-50 E NORRIS ST.jpg,0.07000000029802322,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2323 FRANKFORD AVE.jpg,0.1459999978542328,brick,success,46.29999923706055,53.70000076293945,0.0,0.0,0.0,0.0,0.0
1112 E COLUMBIA AVE.jpg,0.15000000596046448,dec_stone,success,0.0,0.0,100.0,0.0,0.0,0.0,0.0
608 E FLORA ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
621 MILLER ST.jpg,0.14900000393390656,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2346 E SUSQUEHANNA AVE.jpg,0.1770000010728836,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
442 MILLER ST.jpg,0.15000000596046448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
632 E FLORA ST.jpg,0.1340000033378601,brick,success,0.0,85.19999694824219,0.0,14.800000190734863,0.0,0.0,0.0
603 BELGRADE ST.jpg,0.19900000095367432,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1507 E PALMER ST.jpg,0.08399999886751175,brick,success,0.0,51.79999923706055,0.0,0.0,0.0,48.20000076293945,0.0
828 MERCER ST.jpg,0.17800000309944153,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
632 GAUL ST.jpg,0.20900000631809235,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1135 E SUSQUEHANNA AVE.jpg,0.06499999761581421,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
625 BELGRADE ST.jpg,0.1420000046491623,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
434 MILLER ST.jpg,0.27000001072883606,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2307 FRANKFORD AVE.jpg,0.1679999977350235,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
440 MILLER ST.jpg,0.15000000596046448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
552 E HEWSON ST.jpg,0.08500000089406967,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1129 E OXFORD ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331 FRANKFORD AVE.jpg,0.1120000034570694,stucco,success,0.0,0.0,0.0,48.0,0.0,52.0,0.0
840 MERCER ST.jpg,0.257999986410141,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
415 BELGRADE ST.jpg,0.125,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2304 COLLINS ST.jpg,0.11699999868869781,stucco,success,0.0,32.599998474121094,0.0,0.0,12.100000381469727,55.29999923706055,0.0
1133 E OXFORD ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301 FRANKFORD AVE.jpg,0.2329999953508377,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
428 MILLER ST.jpg,0.13199999928474426,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
444 MILLER ST.jpg,0.15000000596046448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1521 E PALMER ST.jpg,0.1459999978542328,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
626 E FLORA ST.jpg,0.08699999749660492,stucco,success,0.0,46.79999923706055,0.0,0.0,0.0,53.20000076293945,0.0
1108 E COLUMBIA AVE.jpg,0.27399998903274536,stucco,success,0.0,46.099998474121094,0.0,0.0,0.0,53.900001525878906,0.0
621 BELGRADE ST.jpg,0.18000000715255737,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
409 BELGRADE ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315 FRANKFORD AVE.jpg,0.21699999272823334,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
622 GAUL ST.jpg,0.16699999570846558,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1107 E OXFORD ST.jpg,0.19499999284744263,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
229 E ALLEN ST.jpg,0.1379999965429306,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2311 FRANKFORD AVE.jpg,0.23399999737739563,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
607 BELGRADE ST.jpg,0.12999999523162842,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
630 E FLORA ST.jpg,0.2849999964237213,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1701-07 TULIP ST.jpg,0.24199999868869781,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2336 E GORDON ST.jpg,0.11699999868869781,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
603 E GIRARD AVE.jpg,0.3630000054836273,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
446 MILLER ST.jpg,0.22599999606609344,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2310 COLLINS ST.jpg,0.08900000154972076,stucco,success,0.0,40.0,0.0,0.0,0.0,60.0,0.0
1131 E OXFORD ST.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430 MILLER ST.jpg,0.13199999928474426,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2158 E YORK ST.jpg,0.08799999952316284,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2320 CEDAR ST.jpg,0.0729999989271164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
620 MILLER ST.jpg,0.14900000393390656,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
556 E HEWSON ST.jpg,0.25600001215934753,brick,success,0.0,73.69999694824219,0.0,0.0,26.299999237060547,0.0,0.0
417 BELGRADE ST.jpg,0.17900000512599945,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
446 E FLORA ST.jpg,0.16699999570846558,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2332 E FLETCHER ST.jpg,0.14800000190734863,fibercement,success,0.0,0.0,0.0,55.29999923706055,0.0,44.70000076293945,0.0
620 GAUL ST.jpg,0.16099999845027924,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
442 E FLORA ST.jpg,0.1940000057220459,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2219 MEMPHIS ST.jpg,0.06499999761581421,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2160 E NORRIS ST.jpg,0.21899999678134918,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
410 E FLORA ST.jpg,0.16500000655651093,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
415 E GIRARD AVE.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434 E FLORA ST.jpg,0.06800000369548798,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2337 E SUSQUEHANNA AVE.jpg,0.19900000095367432,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2340 E SUSQUEHANNA AVE.jpg,0.2029999941587448,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2335 E SUSQUEHANNA AVE.jpg,0.09700000286102295,brick,success,0.0,57.099998474121094,21.399999618530273,0.0,0.0,21.600000381469727,0.0
2531 E GORDON ST.jpg,0.1509999930858612,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2323 E SUSQUEHANNA AVE.jpg,0.10899999737739563,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2329 E SUSQUEHANNA AVE.jpg,0.09600000083446503,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2217 MEMPHIS ST.jpg,0.14000000059604645,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
609 MILLER ST.jpg,0.10400000214576721,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
614 GAUL ST.jpg,0.13500000536441803,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
411 E GIRARD AVE.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338 E SUSQUEHANNA AVE.jpg,0.18799999356269836,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2333 E SUSQUEHANNA AVE.jpg,0.2590000033378601,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2330-32 E DAUPHIN ST.jpg,0.1420000046491623,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2338-40 E DAUPHIN ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2343 BELGRADE ST.jpg,0.2409999966621399,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1458 E COLUMBIA AVE.jpg,0.38600000739097595,stucco,success,0.0,0.0,0.0,0.0,0.0,100.0,0.0
404 E FLORA ST.jpg,0.020999999716877937,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2342 E DAUPHIN ST.jpg,0.17299999296665192,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2331 E SUSQUEHANNA AVE.jpg,0.17900000512599945,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2210 CEDAR ST.jpg,0.0,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
452 E FLORA ST.jpg,0.17100000381469727,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2215 MEMPHIS ST.jpg,0.24500000476837158,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
445 E GIRARD AVE.jpg,0.1469999998807907,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
423-25 E GIRARD AVE.jpg,,,no_detections,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414 E FLORA ST.jpg,0.16500000655651093,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2335 E FLETCHER ST.jpg,0.1979999989271164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1328 E SUSQUEHANNA AVE.jpg,0.12300000339746475,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2327 E FLETCHER ST.jpg,0.19599999487400055,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2158 E NORRIS ST.jpg,0.19300000369548798,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
438 E FLORA ST.jpg,0.15199999511241913,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2355 E SUSQUEHANNA AVE.jpg,0.17599999904632568,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
617 MILLER ST.jpg,0.1589999943971634,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
625 MILLER ST.jpg,0.12999999523162842,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
2334 E FLETCHER ST.jpg,0.14399999380111694,vinyl,success,0.0,0.0,0.0,11.800000190734863,0.0,20.700000762939453,67.5
1210 E PALMER ST.jpg,0.05700000002980232,brick,success,0.0,87.69999694824219,0.0,0.0,0.0,12.300000190734863,0.0
1419 E BERKS ST.jpg,0.0860000029206276,vinyl,success,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2525 E GORDON ST.jpg,0.18700000643730164,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
436 E FLORA ST.jpg,0.15199999511241913,brick,success,0.0,100.0,0.0,0.0,0.0,0.0,0.0
